"Rec, num","1, Basic fuel injection pulse width (ms)","2, Coolant temperature (??C)","3, Engine speed (RPM)","4, Front oxygen voltage signal (V)","5, Ignition advance angle (Grad kw)","6, Ignition angle delayed degree due to knocking (Grad kw)"
2362,"2,5",95,"818,75","0,65","4,5",0
2363,"2,55",95,"813,5","0,595","4,5",0
2364,"2,47",95,"822,75","0,255","4,5",0
2365,"2,47",94,807,"0,605","4,5",0
2366,"2,53",94,795,"0,245","4,5",0
2367,"2,52",94,"785,75","0,63","4,5",0
2368,"2,55",94,"791,75","0,135","4,5",0
2369,"2,53",94,"808,75","0,67","4,5",0
2370,"2,52",94,788,"0,62","4,5",0
2371,"2,55",94,"810,75","0,575","4,5",0
2372,"2,56",93,"790,25","0,675","4,5",0
2373,"2,56",93,798,"0,52","4,5",0
2374,"2,52",93,"803,5","0,69","4,5",0
2375,"2,61",93,"772,75","0,13",5,0
2376,"2,58",93,"785,25","0,465",5,0
2377,"2,61",92,801,"0,135","4,5",0
2378,"2,59",92,"808,25","0,155","4,5",0
2379,"2,53",92,"814,75","0,66","3,5",0
2380,"2,59",92,807,"0,225",4,0
2381,"2,56",92,813,"0,68","4,5",0
2382,"2,58",92,"799,25","0,63","4,5",0
2383,"2,55",91,"812,5","0,28","3,5",0
2384,"2,46",91,806,"0,67",3,0
2385,"2,62",91,"777,75","0,46","5,5",0
2386,"2,41",91,"815,5","0,695",2,0
2387,"2,4",90,"809,75","0,685","4,5",0
2388,"2,35",90,"815,5","0,68","4,5",0
2389,"2,41",90,782,"0,49",5,0
2390,"2,47",90,"799,25","0,595",5,0
2391,"2,38",90,"815,75","0,69","4,5",0
2392,"2,41",90,"816,25","0,37","4,5",0
2393,"2,41",90,"792,5","0,16",4,0
2394,"2,3",89,"811,25","0,635","4,5",0
2395,"2,46",89,"779,75","0,12","4,5",0
2396,"2,46",89,"806,5","0,65","6,5",0
2397,"2,41",89,"802,5","0,545","2,5",0
2398,"2,41",88,"809,75","0,625","4,5",0
2399,"2,41",88,806,"0,11",4,0
2400,"2,5",88,"782,25","0,13","4,5",0
2401,"2,43",88,"814,75","0,145","4,5",0
2402,"2,35",88,"810,75","0,18","3,5",0
2403,"2,43",88,804,"0,485","4,5",0
2404,"2,5",88,"773,25","0,31","4,5",0
2405,"2,4",88,807,"0,715","3,5",0
2406,"2,47",88,"797,5","0,15","4,5",0
2407,"2,41",88,"816,5","0,525","1,5",0
2408,"2,41",88,807,"0,65",4,0
2409,"2,43",88,"808,25","0,61","4,5",0
2410,"2,49",88,"790,25","0,14",5,0
2411,"2,4",88,"815,75","0,71","3,5",0
2412,"2,38",88,"805,5","0,135","4,5",0
2413,"2,41",88,810,"0,655",4,0
2414,"2,47",88,786,"0,58",5,0
2415,"2,41",88,"824,5","0,735","4,5",0
2416,"2,41",88,"808,25","0,48","4,5",0
2417,"2,29",88,"810,75","0,495","4,5",0
2418,"2,44",88,"799,25","0,155","4,5",0
2419,"2,44",88,"809,25","0,6","4,5",0
2420,"2,41",88,"808,75","0,68","3,5",0
2421,"2,49",88,"805,5","0,555",5,0
2422,"2,4",88,801,"0,7","2,5",0
2423,"2,3",88,"811,25","0,15","4,5",0
2424,"2,44",88,793,"0,165","4,5",0
2425,"2,44",88,"821,75","0,66","4,5",0
2426,"2,41",88,"810,25","0,66","4,5",0
2427,"2,43",88,"805,25","0,58","3,5",0
2428,"2,3",88,"814,75","0,46","4,5",0
2429,"2,44",88,"799,5","0,365","4,5",0
2430,"2,44",88,"797,25","0,58","4,5",0
2431,"2,41",88,"815,5","0,7","4,5",0
2432,"2,5",88,"790,75","0,155","5,5",0
2433,"2,35",88,"815,25","0,71","4,5",0
2434,"2,44",89,"811,75","0,61","4,5",0
2435,"2,4",89,"818,75","0,705","3,5",0
2436,"2,5",89,"798,5","0,625",5,0
2437,"2,41",89,"788,5","0,595",3,0
2438,"2,44",89,810,"0,145","5,5",0
2439,"2,37",89,"791,75","0,67","4,5",0
2440,"2,44",89,"790,25","0,135","4,5",0
2441,"2,41",89,"791,25","0,64","4,5",0
2442,"2,44",89,"809,25","0,545","4,5",0
2443,"2,5",89,801,"0,15",5,0
2444,"2,37",89,"813,5","0,655","4,5",0
2445,"2,44",89,797,"0,115","4,5",0
2446,"2,49",89,"800,5","0,495","4,5",0
2447,"2,41",89,"805,5","0,66","4,5",0
2448,"2,5",89,796,"0,2",6,0
2449,"2,4",89,824,"0,57",4,0
2450,"2,4",89,"793,5","0,2","4,5",0
2451,"2,43",89,"798,25","0,625","3,5",0
2452,"2,44",89,"802,5","0,3","4,5",0
2453,"2,41",89,"808,25","0,66","4,5",0
2454,"2,4",89,"802,5","0,62",3,0
2455,"2,4",90,"817,25","0,155","4,5",0
2456,"2,38",90,"794,5","0,17","2,5",0
2457,"2,46",90,802,"0,14","4,5",0
2458,"2,4",90,"810,75","0,715",4,0
2459,"2,43",90,806,"0,175","4,5",0
2460,"2,41",90,"815,25","0,67","4,5",0
2461,"2,5",90,"784,25","0,305","5,5",0
2462,"2,41",90,812,"0,71","4,5",0
2463,"2,44",90,"794,5","0,13","4,5",0
2464,"2,43",90,"801,25","0,58","4,5",0
2465,"2,46",90,805,"0,62",4,0
2466,"2,46",90,"795,5","0,665","5,5",0
2467,"2,43",90,798,"0,685","4,5",0
2468,"2,44",90,"791,75","0,185","4,5",0
2469,"2,33",90,"808,25","0,685","4,5",0
2470,"2,44",90,"807,25","0,155","4,5",0
2471,"2,44",90,"804,25","0,56","4,5",0
2472,"2,47",90,"798,25","0,19","4,5",0
2473,"2,4",90,"817,5","0,695",3,0
2474,"2,43",90,"785,75","0,41","4,5",0
2475,"2,44",90,"808,25","0,61","4,5",0
2476,"2,49",90,"785,5","0,405",5,0
2477,"2,4",90,"822,75","0,72","3,5",0
2478,"2,41",90,"813,75","0,665","4,5",0
2479,"2,4",90,"806,5","0,165","2,5",0
2480,"2,43",90,"793,5","0,13",5,0
2481,"2,41",90,"810,75","0,65","4,5",0
2482,"2,47",90,"800,25","0,135",5,0
2483,"2,46",91,791,"0,165","4,5",0
2484,"2,4",91,"809,75","0,69","3,5",0
2485,"2,43",91,"804,5","0,15","5,5",0
2486,"2,41",91,"811,25","0,65",3,0
2487,"2,44",91,800,"0,18","4,5",0
2488,"2,41",91,"796,25","0,455","4,5",0
2489,"2,43",91,"811,75","0,135","4,5",0
2490,"2,43",91,807,"0,645","4,5",0
2491,"2,41",91,"801,25","0,135","4,5",0
2492,"2,52",91,"803,5","0,6",6,0
2493,"2,46",91,"805,5","0,275","3,5",0
2494,"2,41",91,"820,75","0,72","4,5",0
2495,"2,46",91,"803,25","0,59","4,5",0
2496,"2,46",91,"808,75","0,61","4,5",0
2497,"2,4",91,"808,25","0,59",4,0
2498,"2,44",91,"810,75","0,625","4,5",0
2499,"2,46",91,"778,25","0,495","4,5",0
2500,"2,4",91,"811,75","0,655",4,0
2501,"2,46",91,"804,25","0,115",5,0
2502,"2,44",91,810,"0,675",5,0
2503,"2,52",91,"801,25","0,615",6,0
2504,"2,43",91,"819,75","0,695","3,5",0
2505,"2,43",91,"803,25","0,185","4,5",0
2506,"2,38",92,"808,25","0,61","4,5",0
2507,"2,44",92,812,"0,3","4,5",0
2508,"2,46",92,"799,25","0,545",5,0
2509,"2,41",92,812,"0,715",4,0
2510,"2,41",92,"807,5","0,23","3,5",0
2511,"2,38",92,"807,5","0,535",4,0
2512,"2,43",92,"803,25","0,245",4,0
2513,"2,43",92,"802,25","0,59","3,5",0
2514,"2,41",92,824,"0,695","4,5",0
2515,"2,46",92,795,"0,675",6,0
2516,"2,41",92,"798,25","0,29","4,5",0
2517,"2,4",92,"799,25","0,47",4,0
2518,"2,4",92,"806,25","0,6",3,0
2519,"2,44",92,802,"0,22",6,0
2520,"2,41",92,814,"0,7","4,5",0
2521,"2,44",92,"804,5","0,18","3,5",0
2522,"2,41",92,"807,5","0,2","4,5",0
2523,"2,37",92,819,"0,425","4,5",0
2524,"2,43",92,"794,25","0,405","4,5",0
2525,"2,4",92,"808,75","0,675","4,5",0
2526,"2,4",92,813,"0,315","3,5",0
2527,"2,38",93,809,"0,57","3,5",0
2528,"2,37",93,793,"0,15",4,0
2529,"2,43",93,"798,5","0,205","3,5",0
2530,"2,41",93,"801,25","0,685","4,5",0
2531,"2,41",93,"815,5","0,555","3,5",0
2532,"2,37",93,"810,75","0,705","3,5",0
2533,"2,37",93,808,"0,625","3,5",0
2534,"2,38",93,"798,25","0,205","4,5",0
2535,"2,41",93,801,"0,695","6,5",0
2536,"2,4",93,"801,5","0,67","4,5",0
2537,"2,43",93,"806,25","0,18","4,5",0
2538,"2,41",93,"796,5","0,7","3,5",0
2539,"2,29",93,"792,25","0,465","4,5",0
2540,"2,4",93,814,"0,665",4,0
2541,"2,41",93,"817,25","0,64","4,5",0
2542,"2,35",93,"812,75","0,655","4,5",0
2543,"2,41",93,"794,5","0,66",5,0
2544,"2,38",93,"805,25","0,7","4,5",0
2545,"2,33",93,"794,5","0,185","4,5",0
2546,"2,41",93,"797,25","0,63","5,5",0
2547,"2,38",93,"800,25","0,68",4,0
2548,"2,4",93,"807,5","0,15","4,5",0
2549,"2,35",93,807,"0,67",4,0
2550,"2,35",93,"794,5","0,12","3,5",0
2551,"2,4",94,"814,5","0,625","4,5",0
2552,"2,38",94,"809,25","0,165","4,5",0
2553,"2,38",94,"785,25","0,65","4,5",0
2554,"2,4",94,804,"0,545","4,5",0
2555,"2,4",94,"791,75","0,255","4,5",0
2556,"2,38",94,790,"0,7","4,5",0
2557,"2,43",94,"806,25","0,695",5,0
2558,"2,43",94,"796,5","0,405","4,5",0
2559,"2,33",94,810,"0,655","4,5",0
2560,"2,4",94,798,"0,12",6,0
2561,"2,37",94,"791,25","0,495","4,5",0
2562,"2,4",94,801,"0,505","4,5",0
2563,"2,37",94,"805,5","0,34","4,5",0
2564,"2,4",94,790,"0,175","4,5",0
2565,"2,3",94,"799,5","0,125","4,5",0
2566,"2,38",94,811,"0,205",4,0
2567,"2,47",94,"783,5","0,6","5,5",0
2568,"2,38",94,811,"0,7","4,5",0
2569,"2,38",94,"811,75","0,145","4,5",0
2570,"2,4",94,788,"0,185",5,0
2571,"2,41",94,"809,25","0,615","4,5",0
2572,"2,38",94,"814,5","0,515","4,5",0
2573,"2,44",94,"804,5","0,56",5,0
2574,"2,38",94,820,"0,65","4,5",0
2575,"2,37",94,809,"0,48","4,5",0
2576,"2,4",94,809,"0,135","4,5",0
2577,"2,38",94,"782,5","0,695","4,5",0
2578,"2,4",94,"811,25","0,56","5,5",0
2579,"2,37",94,805,"0,23","4,5",0
2580,"2,4",94,802,"0,125","4,5",0
2581,"2,41",94,793,"0,13","4,5",0
2582,"2,38",94,"814,75","0,73","4,5",0
2583,"2,38",94,798,"0,29","4,5",0
2584,"2,38",94,"810,75","0,21","4,5",0
2585,"2,41",94,"801,25","0,6","4,5",0
2586,"2,4",94,817,"0,66","4,5",0
2587,"2,41",94,"790,75","0,185","4,5",0
2588,"2,38",94,"816,5","0,665","4,5",0
2589,"2,7",94,821,"0,285","3,5",0
2590,"2,62",95,"826,5","0,115",0,0
2591,"2,58",95,817,"0,1","2,5",0
2592,"2,55",95,"812,5","0,125","4,5",0
2593,"2,53",95,"816,25","0,635","4,5",0
2594,"2,4",95,"791,25","0,31","4,5",0
2595,"2,56",95,"810,75","0,55","4,5",0
2596,"2,52",95,795,"0,695","4,5",0
2597,"2,55",95,805,"0,66","4,5",0
2598,"2,55",95,"797,5","0,17","4,5",0
2599,"2,53",95,"809,25","0,57","4,5",0
2600,"2,43",95,821,"0,635","4,5",0
2601,"2,55",95,"798,25","0,12","4,5",0
2602,"2,55",95,"810,25","0,58","4,5",0
2603,"2,53",95,"806,25","0,66","5,5",0
2604,"2,53",95,"805,25","0,705",4,0
2605,"2,56",95,"797,25","0,375","4,5",0
2606,"2,46",95,804,"0,65","4,5",0
2607,"2,61",94,779,"0,13","5,5",0
2608,"2,59",94,"817,25","0,695","4,5",0
2609,"2,61",94,789,"0,14","4,5",0
2610,"2,59",94,"817,5","0,23",3,0
2611,"2,55",94,"817,25","0,29","4,5",0
2612,"2,56",94,"812,5","0,52","4,5",0
2613,"2,55",94,"805,25","0,655","4,5",0
2614,"2,53",94,819,"0,655","3,5",0
2615,"2,56",94,"803,5","0,595",4,0
2616,"2,55",93,"799,5","0,67",4,0
2617,"2,56",93,798,"0,595","4,5",0
2618,"2,61",93,"788,75","0,45","5,5",0
2619,"2,53",93,805,"0,7","4,5",0
2620,"2,56",92,"802,5","0,215","4,5",0
2621,"2,55",92,"802,25","0,64",5,0
2622,"2,61",92,"783,25","0,315","4,5",0
2623,"2,64",92,"812,5","0,15","5,5",0
2624,"2,53",92,"809,75","0,705","3,5",0
2625,"2,53",92,"807,25","0,18","3,5",0
2626,"2,62",91,"790,25","0,63",5,0
2627,"2,61",91,796,"0,585","4,5",0
2628,"2,58",91,"811,25","0,14","4,5",0
2629,"2,35",91,839,"0,715","4,5",0
2630,"2,46",91,"783,75","0,715","4,5",0
2631,"2,43",90,"819,75","0,76","4,5",0
2632,"2,41",90,804,"0,725","4,5",0
2633,"2,4",90,"809,75","0,7",4,0
2634,"2,43",90,"799,5","0,62","4,5",0
2635,"2,43",90,"801,25","0,415","4,5",0
2636,"2,43",90,804,"0,685","4,5",0
2637,"2,4",89,"811,75","0,675","4,5",0
2638,"2,43",89,802,"0,195","4,5",0
2639,"2,46",89,"781,75","0,27","4,5",0
2640,"2,44",89,"816,25","0,72","4,5",0
2641,"2,44",89,"809,25","0,71","4,5",0
2642,"2,43",88,799,"0,675","4,5",0
2643,"2,35",88,"803,25","0,15","4,5",0
2644,"2,47",88,807,"0,33",6,0
2645,"2,43",88,802,"0,725",4,0
2646,"2,43",88,805,"0,685",6,0
2647,"2,41",88,"800,25","0,505","4,5",0
2648,"2,41",88,"815,5","0,125","4,5",0
2649,"2,46",88,"795,5","0,16","4,5",0
2650,"2,43",88,"811,25","0,68","4,5",0
2651,"2,43",88,"801,5","0,125","4,5",0
2652,"2,44",88,799,"0,195","4,5",0
2653,"2,41",88,830,"0,71","3,5",0
2654,"2,47",88,"801,25","0,18","4,5",0
2655,"2,44",88,797,"0,485","4,5",0
2656,"2,44",88,"803,5","0,165","4,5",0
2657,"2,49",88,"814,75","0,625",5,0
2658,"2,43",88,"811,75","0,655",4,0
2659,"2,41",88,"795,5","0,125","4,5",0
2660,"2,47",88,"802,5","0,635",6,0
2661,"2,46",88,814,"0,615","4,5",0
2662,"2,47",88,824,"0,645","4,5",0
2663,"2,43",88,"803,25","0,61",3,0
2664,"2,44",88,800,"0,135","4,5",0
2665,"2,44",88,"806,5","0,655","4,5",0
2666,"2,47",88,803,"0,275","3,5",0
2667,"2,38",88,"809,75","0,625","4,5",0
2668,"2,5",88,"799,25","0,13","4,5",0
2669,"2,52",88,"791,75","0,685","4,5",0
2670,"2,5",88,"810,25","0,705","5,5",0
2671,"2,47",88,"798,5","0,675","2,5",0
2672,"2,44",88,"804,25","0,625",2,0
2673,"2,47",88,"797,5","0,145",4,0
2674,"2,5",88,"800,25","0,635","4,5",0
2675,"2,5",88,"809,25","0,615","4,5",0
2676,"2,49",89,"826,75","0,675","4,5",0
2677,"2,44",89,"815,25","0,565","4,5",0
2678,"2,46",89,798,"0,13","4,5",0
2679,"2,47",89,"820,75","0,665","4,5",0
2680,"2,46",89,809,"0,15","4,5",0
2681,"2,47",89,"815,75","0,595","4,5",0
2682,"2,44",89,"793,25","0,6",4,0
2683,"2,46",89,"802,25","0,45",4,0
2684,"2,37",89,"814,75","0,6","4,5",0
2685,"2,47",89,"784,5","0,125","4,5",0
2686,"2,44",89,"816,25","0,7","4,5",0
2687,"2,44",89,"816,25","0,235","4,5",0
2688,"2,52",89,"795,5","0,35","4,5",0
2689,"2,37",89,"813,75","0,7","4,5",0
2690,"2,46",89,"804,25","0,115",4,0
2691,"2,52",89,"808,75","0,21",5,0
2692,"2,49",89,"828,25","0,71",5,0
2693,"2,46",89,809,"0,735","1,5",0
2694,"2,47",89,"784,25","0,6","4,5",0
2695,"2,41",89,"785,75","0,655","4,5",0
2696,"2,49",89,"797,5","0,225","4,5",0
2697,"2,46",90,813,"0,685","4,5",0
2698,"2,46",90,804,"0,625","4,5",0
2699,"2,49",90,"819,75","0,15",4,0
2700,"2,47",90,808,"0,585","3,5",0
2701,"2,47",90,"793,25","0,635","4,5",0
2702,"2,46",90,798,"0,635","4,5",0
2703,"2,49",90,792,"0,18","4,5",0
2704,"2,46",90,"813,75","0,525","3,5",0
2705,"2,53",90,"780,75","0,565","5,5",0
2706,"2,46",90,"817,25","0,72","4,5",0
2707,"2,49",90,"792,5","0,665","4,5",0
2708,"2,49",90,"803,25","0,185","4,5",0
2709,"2,47",90,"797,25","0,335","3,5",0
2710,"2,5",90,"796,5","0,57","4,5",0
2711,"2,47",90,"808,75","0,685","4,5",0
2712,"2,43",90,"802,25","0,585","4,5",0
2713,"2,46",90,"779,5","0,36","4,5",0
2714,"2,53",90,791,"0,62","5,5",0
2715,"2,5",90,"812,5","0,175","3,5",0
2716,"2,52",90,"805,25","0,65","5,5",0
2717,"2,5",90,"800,25","0,685","3,5",0
2718,"2,52",90,"793,5","0,12",4,0
2719,"2,5",90,"813,75","0,5",3,0
2720,"2,53",90,"785,5","0,645","4,5",0
2721,"2,52",90,811,"0,65","4,5",0
2722,"2,49",90,"806,5","0,365",3,0
2723,"2,43",90,"801,25","0,565",3,0
2724,"2,44",90,813,"0,195","4,5",0
2725,"2,49",90,"802,5","0,675","4,5",0
2726,"2,49",91,"805,5","0,61",4,0
2727,"2,5",91,"803,25","0,175","4,5",0
2728,"2,46",91,"808,25","0,705","4,5",0
2729,"2,41",91,808,"0,22",4,0
2730,"2,47",91,"801,5","0,69","4,5",0
2731,"2,55",91,789,"0,455",6,0
2732,"2,5",91,806,"0,595",4,0
2733,"2,56",91,"797,25","0,24",6,0
2734,"2,46",91,819,"0,655",4,0
2735,"2,44",91,"803,5","0,13","4,5",0
2736,"2,49",91,804,"0,16","4,5",0
2737,"2,52",91,795,"0,14","4,5",0
2738,"2,47",91,808,"0,695","3,5",0
2739,"2,38",91,"814,5","0,495","4,5",0
2740,"2,5",91,"823,5","0,515","4,5",0
2741,"2,47",91,"811,75","0,67",4,0
2742,"2,5",91,"806,5","0,53",4,0
2743,"2,5",91,"812,5","0,505","3,5",0
2744,"2,49",91,"795,5","0,635",4,0
2745,"2,47",91,812,"0,625",4,0
2746,"2,49",91,809,"0,715","4,5",0
2747,"2,49",91,800,"0,7","4,5",0
2748,"2,49",92,"787,75","0,655","4,5",0
2749,"2,5",92,800,"0,33","4,5",0
2750,"2,43",92,"817,25","0,655","3,5",0
2751,"2,38",92,"774,5","0,12","4,5",0
2752,"2,5",92,"792,25","0,425","4,5",0
2753,"2,5",92,804,"0,65","4,5",0
2754,"3,49",92,"699,75","0,065",11,0
2755,"3,07",92,"848,25","0,065",0,0
2756,"3,01",92,"831,75","0,05","4,5",0
2757,"3,13",92,"814,75","0,05",6,0
2758,"3,28",92,"837,5","0,05","5,5",0
2759,"6,27",92,660,"0,035","19,5",0
2760,"4,61",92,"806,25","0,06",-3,0
2761,"4,21",92,"912,75","0,035",3,0
2762,"5,11",92,"868,75","0,03","10,5",0
2763,"10,83",92,"531,5","0,025","16,5",0
2764,"13,24",92,109,"0,025","16,5",0
2765,"13,24",92,0,"0,025",0,0
2766,"13,24",92,0,"0,025",0,0
2767,"13,24",92,0,"0,025",0,0
2768,"13,24",92,0,"0,025",0,0
2769,"13,24",92,0,"0,025",0,0
2770,"13,24",92,0,"0,025",0,0
2771,"13,24",92,0,"0,025",0,0
2772,"13,24",92,0,"0,025",0,0
2773,"13,24",92,0,"0,025",0,0
2774,"13,24",92,0,"0,025",0,0
2775,"13,24",92,0,"0,025",0,0
2776,"13,24",92,0,"0,025",0,0
2777,"13,24",92,0,"0,025",0,0
2778,"13,24",92,0,"0,025",0,0
2779,"13,24",92,0,"0,025",0,0
2780,"13,24",92,0,"0,025",0,0
2781,"13,24",92,0,"0,025",0,0
2782,"13,24",92,0,"0,025",0,0
2783,"13,24",92,0,"0,025",0,0
2784,"13,24",92,0,"0,025",0,0
2785,"13,24",92,0,"0,025",0,0
2786,"13,24",92,0,"0,025",0,0
2787,"13,24",92,0,"0,025",0,0
2788,"13,24",92,0,"0,025",0,0
2789,"13,24",92,0,"0,025",0,0
2790,"13,24",92,0,"0,025",0,0
2791,"13,24",92,0,"0,025",0,0
2792,"13,24",92,0,"0,025",0,0
2793,"13,24",92,0,"0,025",0,0
2794,"13,24",92,0,"0,025",0,0
2795,"13,24",92,0,"0,025",0,0
2796,"13,24",92,0,"0,025",0,0
2797,"13,24",92,0,"0,025",0,0
2798,"13,24",92,0,"0,025",0,0
2799,"13,24",92,0,"0,025",0,0
2800,"13,24",92,0,"0,025",0,0
2801,"13,24",92,0,"0,025",0,0
2802,"13,24",92,0,"0,025",0,0
2803,"13,24",92,0,"0,025",0,0
2804,"13,24",92,0,"0,025",0,0
2805,"13,24",92,0,"0,025",0,0
2806,"13,24",92,0,"0,025",0,0
2807,"13,24",92,0,"0,025",0,0
2808,"13,24",92,0,"0,025",0,0
2809,"13,24",92,0,"0,025",0,0
2810,"13,24",92,0,"0,025",0,0
2811,"13,24",92,0,"0,025",0,0
2812,"13,24",92,0,"0,025",0,0
2813,"13,24",92,0,"0,025",0,0
2814,"13,24",92,0,"0,025",0,0
2815,"13,24",92,0,"0,025",0,0
2816,"13,24",92,0,"0,025",0,0
2817,"13,24",91,0,"0,025",0,0
2818,"13,24",91,0,"0,025",0,0
2819,"13,24",92,0,"0,025",0,0
2820,"13,24",91,0,"0,025",0,0
2821,"13,24",91,0,"0,025",0,0
